policy_id,exposure_years,activity,region_risk,building_material,surface_m2,insured_capital_eur,building_age_years,previous_claims,fire_protection,fire_station_distance_km,claim_count,average_claim_cost_eur,total_claim_cost_eur
SYN-003375,0.991,livestock,low,masonry,618.0,286619.0,51,1,0,9.6,0,0.0,0.0
SYN-003376,0.463,livestock,low,masonry,1205.0,579268.0,68,1,0,17.8,0,0.0,0.0
SYN-003377,0.664,crop_farming,high,masonry,1400.0,885590.0,33,0,1,12.9,0,0.0,0.0
SYN-003378,0.752,viticulture,low,wood,1254.0,485394.0,73,0,0,6.1,0,0.0,0.0
SYN-003379,0.929,livestock,medium,mixed,595.0,316929.0,80,1,1,8.9,0,0.0,0.0
SYN-003380,0.83,viticulture,low,mixed,1274.0,713289.0,13,0,0,18.4,0,0.0,0.0
SYN-003381,0.539,crop_farming,medium,masonry,714.0,312071.0,17,1,1,1.9,0,0.0,0.0
SYN-003382,0.916,mixed_farming,low,wood,359.0,207361.0,48,0,0,8.7,0,0.0,0.0
SYN-003383,0.799,viticulture,medium,masonry,1887.0,981500.0,22,0,1,2.6,0,0.0,0.0
SYN-003384,0.937,livestock,medium,mixed,1327.0,452195.0,10,1,0,4.1,0,0.0,0.0
SYN-003385,0.901,crop_farming,low,masonry,1781.0,802637.0,64,0,1,19.2,0,0.0,0.0
SYN-003386,0.478,mixed_farming,low,wood,856.0,424909.0,71,0,0,3.5,0,0.0,0.0
SYN-003387,0.976,livestock,low,mixed,1821.0,645033.0,20,0,1,1.8,0,0.0,0.0
SYN-003388,0.673,viticulture,medium,masonry,2355.0,1159250.0,18,0,0,8.2,0,0.0,0.0
SYN-003389,0.99,livestock,low,masonry,3790.0,1005927.0,66,0,1,11.3,0,0.0,0.0
SYN-003390,0.512,crop_farming,low,masonry,2057.0,502197.0,3,0,1,1.4,0,0.0,0.0
SYN-003391,0.876,crop_farming,low,masonry,1556.0,487648.0,2,0,1,25.9,0,0.0,0.0
SYN-003392,0.583,mixed_farming,medium,masonry,494.0,265660.0,60,0,1,6.8,0,0.0,0.0
SYN-003393,0.427,viticulture,medium,masonry,1131.0,407670.0,16,2,1,12.2,0,0.0,0.0
SYN-003394,0.996,crop_farming,medium,masonry,481.0,270048.0,54,1,1,3.7,0,0.0,0.0
SYN-003395,0.582,mixed_farming,high,masonry,712.0,220431.0,33,0,0,12.0,1,9157.88,9157.88
SYN-003396,0.448,viticulture,medium,mixed,4319.0,1599428.0,33,0,0,7.5,1,4321.72,4321.72
SYN-003397,0.916,crop_farming,high,masonry,623.0,443579.0,76,0,1,9.5,0,0.0,0.0
SYN-003398,0.659,crop_farming,medium,masonry,264.0,111981.0,50,0,1,13.5,0,0.0,0.0
SYN-003399,0.746,mixed_farming,low,wood,2056.0,776987.0,21,0,0,11.9,0,0.0,0.0
SYN-003400,0.991,mixed_farming,high,masonry,783.0,269941.0,62,1,1,3.0,0,0.0,0.0
SYN-003401,0.688,crop_farming,medium,mixed,1997.0,550572.0,12,0,0,2.4,0,0.0,0.0
SYN-003402,0.44,mixed_farming,medium,wood,566.0,228863.0,14,1,1,13.1,0,0.0,0.0
SYN-003403,0.815,livestock,low,mixed,919.0,369378.0,32,0,1,6.5,0,0.0,0.0
SYN-003404,0.826,viticulture,low,masonry,2637.0,671362.0,25,0,0,9.1,0,0.0,0.0
SYN-003405,0.517,mixed_farming,medium,masonry,513.0,246221.0,79,0,1,9.4,1,3383.83,3383.83
SYN-003406,0.727,mixed_farming,medium,mixed,1086.0,480091.0,39,0,1,15.9,0,0.0,0.0
SYN-003407,0.622,livestock,medium,mixed,1465.0,797336.0,33,1,1,6.9,0,0.0,0.0
SYN-003408,0.43,crop_farming,medium,masonry,759.0,337739.0,51,1,0,9.9,0,0.0,0.0
SYN-003409,0.587,livestock,medium,mixed,1418.0,826006.0,36,0,0,8.3,0,0.0,0.0
SYN-003410,0.946,crop_farming,low,wood,1224.0,492133.0,50,0,0,3.8,0,0.0,0.0
SYN-003411,0.58,mixed_farming,low,mixed,1715.0,824905.0,34,0,1,7.9,0,0.0,0.0
SYN-003412,0.534,crop_farming,low,masonry,4014.0,992857.0,40,0,1,4.1,0,0.0,0.0
SYN-003413,0.965,livestock,high,masonry,6897.0,2699663.0,74,1,0,9.9,0,0.0,0.0
SYN-003414,0.629,crop_farming,medium,masonry,1638.0,571877.0,53,1,0,9.7,0,0.0,0.0
SYN-003415,0.964,crop_farming,high,masonry,1128.0,565118.0,7,0,0,3.5,0,0.0,0.0
SYN-003416,0.928,crop_farming,medium,mixed,1614.0,801261.0,2,0,0,0.7,0,0.0,0.0
SYN-003417,0.682,mixed_farming,medium,masonry,1042.0,492274.0,36,0,1,7.9,0,0.0,0.0
SYN-003418,0.631,mixed_farming,medium,masonry,432.0,136730.0,26,0,1,9.1,0,0.0,0.0
SYN-003419,0.483,crop_farming,high,masonry,1176.0,554137.0,44,0,1,5.6,0,0.0,0.0
SYN-003420,0.514,mixed_farming,high,wood,2449.0,1153202.0,46,0,1,19.5,0,0.0,0.0
SYN-003421,0.539,mixed_farming,medium,wood,468.0,131734.0,70,0,1,9.2,0,0.0,0.0
SYN-003422,0.682,livestock,low,mixed,639.0,252317.0,25,0,0,4.7,0,0.0,0.0
SYN-003423,0.623,mixed_farming,medium,wood,830.0,407057.0,55,1,0,3.3,0,0.0,0.0
SYN-003424,0.88,livestock,low,wood,1544.0,579292.0,76,0,1,3.6,0,0.0,0.0
SYN-003425,0.578,crop_farming,low,masonry,5682.0,1340842.0,17,0,1,3.7,0,0.0,0.0
SYN-003426,0.655,livestock,medium,masonry,716.0,438294.0,78,0,0,2.3,0,0.0,0.0
SYN-003427,0.474,crop_farming,high,mixed,1286.0,759353.0,76,0,0,12.8,0,0.0,0.0
SYN-003428,0.563,mixed_farming,low,mixed,1217.0,459304.0,30,0,1,14.6,0,0.0,0.0
SYN-003429,0.87,viticulture,low,masonry,996.0,775734.0,63,0,1,18.0,0,0.0,0.0
SYN-003430,0.824,mixed_farming,high,wood,1175.0,643219.0,19,0,1,2.0,0,0.0,0.0
SYN-003431,0.641,livestock,low,masonry,896.0,548212.0,3,0,1,17.8,0,0.0,0.0
SYN-003432,0.746,livestock,low,wood,7208.0,3533227.0,18,0,1,6.7,0,0.0,0.0
SYN-003433,0.675,viticulture,medium,mixed,1973.0,1005528.0,10,1,1,10.0,0,0.0,0.0
SYN-003434,0.937,crop_farming,high,masonry,901.0,526433.0,36,1,1,11.6,0,0.0,0.0
SYN-003435,0.637,crop_farming,medium,wood,2616.0,908989.0,21,0,1,7.5,1,26279.74,26279.74
SYN-003436,0.833,livestock,medium,mixed,1432.0,457403.0,77,1,1,18.5,0,0.0,0.0
SYN-003437,0.531,livestock,low,mixed,1258.0,470254.0,41,0,0,24.6,0,0.0,0.0
SYN-003438,0.66,livestock,low,mixed,1077.0,320576.0,19,0,1,14.6,0,0.0,0.0
SYN-003439,0.718,crop_farming,medium,masonry,1030.0,251819.0,24,0,1,14.3,0,0.0,0.0
SYN-003440,0.463,mixed_farming,high,masonry,548.0,476416.0,27,0,1,17.0,0,0.0,0.0
SYN-003441,0.752,crop_farming,low,masonry,408.0,211543.0,8,2,1,7.2,0,0.0,0.0
SYN-003442,0.745,crop_farming,low,masonry,1542.0,392489.0,45,0,1,3.8,0,0.0,0.0
SYN-003443,0.495,crop_farming,low,masonry,1070.0,542421.0,2,0,1,0.8,0,0.0,0.0
SYN-003444,0.999,livestock,low,masonry,2144.0,546463.0,46,2,1,9.0,0,0.0,0.0
SYN-003445,0.455,mixed_farming,low,masonry,680.0,413513.0,58,0,1,5.7,0,0.0,0.0
SYN-003446,0.937,livestock,low,mixed,594.0,291376.0,54,0,1,4.3,1,5400.93,5400.93
SYN-003447,0.695,mixed_farming,medium,masonry,2007.0,1116082.0,1,0,0,1.3,0,0.0,0.0
SYN-003448,0.534,mixed_farming,low,masonry,1000.0,348666.0,59,0,0,2.4,0,0.0,0.0
SYN-003449,0.468,livestock,medium,wood,2114.0,714520.0,40,0,1,17.8,0,0.0,0.0
SYN-003450,0.82,mixed_farming,medium,wood,1239.0,546443.0,64,0,0,15.7,0,0.0,0.0
SYN-003451,0.853,mixed_farming,high,mixed,4107.0,1646854.0,34,0,0,22.0,0,0.0,0.0
SYN-003452,0.804,livestock,high,masonry,1981.0,987086.0,40,1,1,1.8,0,0.0,0.0
SYN-003453,0.652,crop_farming,medium,mixed,1582.0,443672.0,36,0,0,5.5,0,0.0,0.0
SYN-003454,0.504,crop_farming,low,masonry,2038.0,653998.0,6,0,1,4.9,0,0.0,0.0
SYN-003455,0.874,viticulture,medium,mixed,1015.0,263159.0,36,4,1,11.4,0,0.0,0.0
SYN-003456,0.923,mixed_farming,low,wood,417.0,255808.0,55,0,1,4.5,0,0.0,0.0
SYN-003457,0.635,viticulture,low,masonry,1532.0,634535.0,66,0,1,4.0,0,0.0,0.0
SYN-003458,0.905,viticulture,low,wood,4281.0,1277253.0,48,0,1,4.2,0,0.0,0.0
SYN-003459,0.781,crop_farming,high,mixed,273.0,164834.0,31,0,1,7.5,0,0.0,0.0
SYN-003460,0.716,mixed_farming,low,masonry,1644.0,547901.0,18,1,1,9.2,0,0.0,0.0
SYN-003461,0.766,livestock,medium,masonry,447.0,155374.0,65,0,1,6.3,0,0.0,0.0
SYN-003462,0.465,mixed_farming,medium,mixed,1194.0,397118.0,69,1,1,5.3,0,0.0,0.0
SYN-003463,0.475,crop_farming,medium,masonry,1276.0,777091.0,23,0,1,17.5,0,0.0,0.0
SYN-003464,0.836,crop_farming,low,masonry,1969.0,828114.0,60,0,1,3.0,0,0.0,0.0
SYN-003465,0.982,mixed_farming,high,masonry,1389.0,566492.0,67,0,0,5.1,0,0.0,0.0
SYN-003466,0.705,mixed_farming,medium,wood,2960.0,1110641.0,34,0,1,10.0,0,0.0,0.0
SYN-003467,0.432,mixed_farming,medium,masonry,2587.0,1487530.0,46,0,0,7.6,0,0.0,0.0
SYN-003468,0.441,livestock,medium,wood,1067.0,266121.0,78,0,0,12.9,0,0.0,0.0
SYN-003469,0.68,livestock,high,mixed,2468.0,698559.0,50,0,1,3.3,0,0.0,0.0
SYN-003470,0.795,viticulture,medium,masonry,989.0,592149.0,55,0,1,0.8,0,0.0,0.0
SYN-003471,0.493,livestock,medium,masonry,884.0,364862.0,73,0,0,6.3,0,0.0,0.0
SYN-003472,0.42,livestock,low,mixed,554.0,397153.0,75,0,1,15.2,1,4056.6,4056.6
SYN-003473,0.838,livestock,low,masonry,2843.0,1214058.0,63,0,1,14.2,0,0.0,0.0
SYN-003474,0.488,livestock,low,masonry,997.0,460839.0,59,0,0,10.4,0,0.0,0.0
SYN-003475,0.663,livestock,low,masonry,251.0,153876.0,18,1,1,4.8,0,0.0,0.0
SYN-003476,0.84,livestock,low,wood,1724.0,694746.0,57,0,1,6.1,0,0.0,0.0
SYN-003477,0.475,mixed_farming,low,mixed,914.0,515508.0,29,0,1,9.6,0,0.0,0.0
SYN-003478,0.666,viticulture,high,masonry,998.0,438675.0,18,0,0,8.7,0,0.0,0.0
SYN-003479,0.467,viticulture,medium,masonry,1041.0,355239.0,80,0,1,13.7,0,0.0,0.0
SYN-003480,0.609,livestock,high,masonry,974.0,295904.0,34,0,0,0.9,0,0.0,0.0
SYN-003481,0.947,livestock,medium,mixed,7137.0,2281138.0,52,0,1,7.8,0,0.0,0.0
SYN-003482,0.812,mixed_farming,medium,masonry,3572.0,1268552.0,51,1,0,12.7,0,0.0,0.0
SYN-003483,0.414,mixed_farming,low,wood,1909.0,508743.0,50,1,1,5.5,0,0.0,0.0
SYN-003484,0.481,livestock,medium,wood,1418.0,464807.0,67,0,0,4.7,0,0.0,0.0
SYN-003485,0.576,mixed_farming,low,masonry,2524.0,1293673.0,66,0,0,4.3,0,0.0,0.0
SYN-003486,0.937,mixed_farming,medium,wood,1420.0,682459.0,73,1,1,11.5,0,0.0,0.0
SYN-003487,0.848,mixed_farming,high,mixed,2060.0,696095.0,71,0,1,6.2,0,0.0,0.0
SYN-003488,0.77,mixed_farming,high,mixed,1742.0,479667.0,7,0,0,23.5,0,0.0,0.0
SYN-003489,0.492,crop_farming,low,masonry,1317.0,832183.0,33,0,1,6.3,0,0.0,0.0
SYN-003490,0.957,livestock,medium,wood,2233.0,991270.0,58,1,1,22.4,0,0.0,0.0
SYN-003491,0.885,mixed_farming,low,masonry,922.0,280292.0,68,0,1,19.7,0,0.0,0.0
SYN-003492,0.544,crop_farming,low,mixed,1259.0,677561.0,22,1,1,2.0,0,0.0,0.0
SYN-003493,0.643,mixed_farming,low,masonry,641.0,366239.0,67,0,1,4.0,0,0.0,0.0
SYN-003494,0.657,mixed_farming,low,masonry,691.0,274829.0,57,0,1,15.1,0,0.0,0.0
SYN-003495,0.753,crop_farming,medium,wood,234.0,107997.0,42,0,1,2.2,1,8339.79,8339.79
SYN-003496,0.625,mixed_farming,medium,masonry,1631.0,849708.0,26,1,0,5.7,0,0.0,0.0
SYN-003497,0.526,mixed_farming,low,masonry,1950.0,964807.0,47,0,1,3.8,0,0.0,0.0
SYN-003498,0.8,mixed_farming,high,mixed,2454.0,1068333.0,46,0,1,14.6,0,0.0,0.0
SYN-003499,0.807,livestock,medium,masonry,592.0,349740.0,23,0,1,18.0,0,0.0,0.0
SYN-003500,0.665,mixed_farming,medium,wood,1613.0,530098.0,43,1,1,17.0,0,0.0,0.0
SYN-003501,0.692,livestock,medium,wood,1211.0,413713.0,45,1,1,9.9,0,0.0,0.0
SYN-003502,0.43,livestock,medium,masonry,1958.0,651131.0,70,0,1,11.7,0,0.0,0.0
SYN-003503,0.674,crop_farming,medium,mixed,794.0,413860.0,15,0,1,23.0,0,0.0,0.0
SYN-003504,0.88,mixed_farming,medium,wood,974.0,452021.0,53,1,0,6.5,1,23101.08,23101.08
SYN-003505,0.755,mixed_farming,high,wood,442.0,179456.0,7,0,0,7.9,0,0.0,0.0
SYN-003506,0.952,livestock,low,masonry,761.0,474376.0,20,0,1,1.8,0,0.0,0.0
SYN-003507,0.83,livestock,medium,mixed,1214.0,364434.0,67,0,1,1.3,0,0.0,0.0
SYN-003508,0.867,mixed_farming,low,mixed,1357.0,377555.0,51,0,1,13.2,0,0.0,0.0
SYN-003509,0.675,mixed_farming,high,masonry,405.0,205359.0,19,0,1,31.6,0,0.0,0.0
SYN-003510,0.504,crop_farming,low,mixed,869.0,469787.0,52,0,1,10.8,0,0.0,0.0
SYN-003511,0.947,viticulture,low,masonry,1345.0,383185.0,78,0,1,5.4,0,0.0,0.0
SYN-003512,0.796,mixed_farming,high,masonry,3027.0,781008.0,30,0,0,20.7,0,0.0,0.0
SYN-003513,0.946,viticulture,medium,masonry,700.0,290474.0,60,0,1,13.8,0,0.0,0.0
SYN-003514,0.771,viticulture,low,wood,1667.0,914882.0,22,0,1,10.5,0,0.0,0.0
SYN-003515,0.673,viticulture,low,masonry,841.0,315728.0,30,0,1,13.3,0,0.0,0.0
SYN-003516,0.481,mixed_farming,medium,masonry,907.0,443298.0,73,0,1,9.5,0,0.0,0.0
SYN-003517,0.639,mixed_farming,high,masonry,685.0,391349.0,10,0,1,15.4,0,0.0,0.0
SYN-003518,0.759,crop_farming,medium,masonry,615.0,283201.0,13,0,1,2.8,0,0.0,0.0
SYN-003519,0.958,livestock,low,wood,890.0,392041.0,5,0,1,9.6,0,0.0,0.0
SYN-003520,0.898,mixed_farming,medium,masonry,2395.0,650019.0,12,0,1,5.6,0,0.0,0.0
SYN-003521,0.708,livestock,medium,masonry,742.0,278097.0,63,0,1,0.9,0,0.0,0.0
SYN-003522,0.669,mixed_farming,low,wood,670.0,441376.0,48,1,0,10.4,0,0.0,0.0
SYN-003523,0.42,crop_farming,high,masonry,1388.0,683651.0,10,0,1,12.1,0,0.0,0.0
SYN-003524,0.611,livestock,low,masonry,1216.0,390215.0,25,0,1,18.6,0,0.0,0.0
SYN-003525,0.989,livestock,high,mixed,1159.0,392514.0,65,0,1,4.6,0,0.0,0.0
SYN-003526,0.845,livestock,medium,mixed,1430.0,377230.0,41,0,1,7.9,0,0.0,0.0
SYN-003527,0.715,crop_farming,low,masonry,629.0,283149.0,57,0,0,12.1,0,0.0,0.0
SYN-003528,0.917,crop_farming,medium,mixed,676.0,286666.0,22,1,1,5.4,0,0.0,0.0
SYN-003529,0.414,mixed_farming,medium,mixed,2301.0,1320755.0,75,0,1,0.7,0,0.0,0.0
SYN-003530,0.975,livestock,medium,mixed,1102.0,469116.0,30,0,1,2.3,0,0.0,0.0
SYN-003531,0.82,crop_farming,medium,masonry,1786.0,422404.0,77,0,1,8.5,0,0.0,0.0
SYN-003532,0.408,crop_farming,low,mixed,2686.0,1142929.0,33,0,1,9.0,0,0.0,0.0
SYN-003533,0.823,livestock,low,mixed,2100.0,1057595.0,60,2,1,5.2,0,0.0,0.0
SYN-003534,0.45,crop_farming,medium,mixed,498.0,271151.0,45,0,1,4.5,0,0.0,0.0
SYN-003535,0.784,mixed_farming,low,wood,1124.0,564880.0,50,0,1,5.6,0,0.0,0.0
SYN-003536,0.581,mixed_farming,low,wood,2384.0,1209358.0,7,0,1,4.4,0,0.0,0.0
SYN-003537,0.527,crop_farming,medium,mixed,1702.0,696906.0,64,0,0,6.4,1,9450.24,9450.24
SYN-003538,0.777,mixed_farming,low,masonry,1366.0,556432.0,35,0,1,23.6,0,0.0,0.0
SYN-003539,0.66,crop_farming,medium,masonry,418.0,267945.0,21,0,0,23.4,0,0.0,0.0
SYN-003540,0.439,livestock,high,mixed,812.0,364035.0,55,1,1,8.6,0,0.0,0.0
SYN-003541,0.893,mixed_farming,high,masonry,1268.0,445076.0,61,1,1,3.2,0,0.0,0.0
SYN-003542,0.56,livestock,low,mixed,480.0,495020.0,57,0,0,8.4,0,0.0,0.0
SYN-003543,0.771,mixed_farming,medium,mixed,2030.0,497026.0,75,0,1,4.2,0,0.0,0.0
SYN-003544,0.766,crop_farming,high,mixed,1123.0,368784.0,22,0,0,6.7,0,0.0,0.0
SYN-003545,0.434,livestock,medium,masonry,335.0,155556.0,16,0,1,14.6,0,0.0,0.0
SYN-003546,0.998,livestock,medium,wood,839.0,392710.0,44,0,0,5.0,0,0.0,0.0
SYN-003547,0.669,livestock,medium,mixed,1006.0,508476.0,28,0,0,11.4,0,0.0,0.0
SYN-003548,0.523,viticulture,low,masonry,1114.0,541904.0,31,0,1,5.6,0,0.0,0.0
SYN-003549,0.662,crop_farming,low,mixed,3050.0,1140482.0,52,0,1,14.7,0,0.0,0.0
SYN-003550,0.762,mixed_farming,medium,masonry,1765.0,467107.0,3,0,0,7.9,0,0.0,0.0
SYN-003551,0.402,mixed_farming,low,mixed,499.0,343339.0,35,0,1,14.7,0,0.0,0.0
SYN-003552,0.58,livestock,high,masonry,460.0,171801.0,35,0,0,3.7,0,0.0,0.0
SYN-003553,0.722,livestock,medium,mixed,1019.0,294705.0,2,0,1,12.4,0,0.0,0.0
SYN-003554,0.817,livestock,low,masonry,1316.0,675094.0,54,1,1,7.3,0,0.0,0.0
SYN-003555,0.588,crop_farming,medium,masonry,2310.0,1237476.0,67,1,1,8.9,0,0.0,0.0
SYN-003556,0.642,mixed_farming,medium,masonry,3731.0,1179343.0,76,0,1,13.5,0,0.0,0.0
SYN-003557,0.533,livestock,low,masonry,3865.0,1516886.0,76,0,1,6.1,0,0.0,0.0
SYN-003558,0.576,viticulture,high,wood,909.0,425345.0,9,0,1,11.3,0,0.0,0.0
SYN-003559,0.812,mixed_farming,medium,mixed,2225.0,519066.0,20,0,0,4.3,0,0.0,0.0
SYN-003560,0.602,livestock,medium,masonry,1598.0,843338.0,35,0,1,18.6,0,0.0,0.0
SYN-003561,0.568,mixed_farming,high,masonry,596.0,207462.0,47,0,1,19.3,0,0.0,0.0
SYN-003562,0.579,livestock,medium,mixed,355.0,204694.0,76,0,1,8.2,0,0.0,0.0
SYN-003563,0.768,viticulture,medium,masonry,1331.0,911587.0,22,0,0,21.8,0,0.0,0.0
SYN-003564,0.736,crop_farming,low,masonry,459.0,171663.0,38,0,0,16.6,0,0.0,0.0
SYN-003565,0.644,viticulture,low,masonry,697.0,246074.0,55,0,1,2.8,0,0.0,0.0
SYN-003566,0.779,mixed_farming,medium,mixed,777.0,275678.0,72,0,0,8.3,0,0.0,0.0
SYN-003567,0.786,mixed_farming,medium,wood,1397.0,721200.0,56,0,1,10.4,0,0.0,0.0
SYN-003568,0.408,livestock,medium,masonry,2786.0,1282754.0,55,0,1,6.3,0,0.0,0.0
SYN-003569,0.603,mixed_farming,medium,wood,1222.0,414091.0,79,3,1,11.8,0,0.0,0.0
SYN-003570,0.547,livestock,medium,wood,854.0,313541.0,70,0,1,8.0,0,0.0,0.0
SYN-003571,0.897,mixed_farming,high,wood,316.0,163428.0,70,1,1,6.3,0,0.0,0.0
SYN-003572,0.565,crop_farming,high,mixed,1633.0,703146.0,61,0,1,14.2,0,0.0,0.0
SYN-003573,0.59,livestock,low,wood,1235.0,544383.0,27,0,1,28.6,0,0.0,0.0
SYN-003574,0.723,livestock,high,mixed,848.0,456986.0,6,1,0,5.2,0,0.0,0.0
SYN-003575,0.728,livestock,high,wood,2586.0,1170619.0,63,1,1,15.5,1,17832.82,17832.82
SYN-003576,0.887,livestock,low,masonry,559.0,255447.0,62,0,0,1.1,0,0.0,0.0
SYN-003577,0.633,mixed_farming,low,mixed,777.0,452452.0,50,0,1,4.6,0,0.0,0.0
SYN-003578,0.569,crop_farming,low,mixed,1034.0,806592.0,11,0,1,3.9,0,0.0,0.0
SYN-003579,0.765,mixed_farming,medium,masonry,841.0,524377.0,78,1,0,1.7,0,0.0,0.0
SYN-003580,0.837,crop_farming,medium,masonry,1734.0,499855.0,60,0,0,23.2,0,0.0,0.0
SYN-003581,0.996,mixed_farming,medium,masonry,1639.0,590647.0,53,0,1,13.8,1,39720.54,39720.54
SYN-003582,0.771,mixed_farming,medium,masonry,2400.0,1396207.0,34,0,1,7.4,0,0.0,0.0
SYN-003583,0.694,livestock,low,masonry,1680.0,878919.0,5,1,1,2.5,0,0.0,0.0
SYN-003584,0.48,mixed_farming,medium,masonry,1124.0,631957.0,55,0,0,3.5,0,0.0,0.0
SYN-003585,0.992,viticulture,high,masonry,972.0,470656.0,31,0,1,14.8,0,0.0,0.0
SYN-003586,0.811,mixed_farming,high,mixed,1629.0,868027.0,5,0,1,14.5,0,0.0,0.0
SYN-003587,0.499,livestock,medium,masonry,1071.0,369851.0,5,0,0,1.6,0,0.0,0.0
SYN-003588,0.676,livestock,low,masonry,1250.0,614760.0,10,1,1,6.3,0,0.0,0.0
SYN-003589,0.736,mixed_farming,low,masonry,1688.0,717868.0,22,0,1,3.2,0,0.0,0.0
SYN-003590,0.53,crop_farming,low,masonry,1326.0,679321.0,9,1,1,3.1,0,0.0,0.0
SYN-003591,0.839,mixed_farming,medium,masonry,1481.0,812410.0,11,0,1,5.6,0,0.0,0.0
SYN-003592,0.79,livestock,low,wood,725.0,348393.0,31,0,1,6.7,0,0.0,0.0
SYN-003593,0.54,mixed_farming,high,masonry,2914.0,1400955.0,3,1,1,11.4,0,0.0,0.0
SYN-003594,0.994,crop_farming,medium,masonry,590.0,344445.0,14,0,1,10.2,0,0.0,0.0
SYN-003595,0.969,crop_farming,medium,mixed,1612.0,407957.0,32,0,1,4.7,0,0.0,0.0
SYN-003596,0.559,viticulture,low,wood,884.0,778343.0,1,0,1,10.0,0,0.0,0.0
SYN-003597,0.665,mixed_farming,medium,masonry,2449.0,1087638.0,17,0,1,27.2,0,0.0,0.0
SYN-003598,0.937,mixed_farming,medium,masonry,2153.0,877805.0,71,0,0,3.2,0,0.0,0.0
SYN-003599,0.644,viticulture,medium,mixed,1210.0,572350.0,33,0,1,17.0,0,0.0,0.0
SYN-003600,0.973,livestock,low,masonry,3329.0,1192090.0,61,1,1,4.2,0,0.0,0.0
SYN-003601,0.52,crop_farming,high,masonry,1073.0,334973.0,36,0,0,6.5,0,0.0,0.0
SYN-003602,0.834,crop_farming,low,wood,2150.0,1100997.0,46,1,1,4.5,0,0.0,0.0
SYN-003603,0.76,livestock,low,wood,756.0,413307.0,11,0,1,3.5,0,0.0,0.0
SYN-003604,0.608,crop_farming,high,mixed,1577.0,709126.0,58,0,1,1.6,0,0.0,0.0
SYN-003605,0.831,viticulture,low,masonry,661.0,192884.0,22,0,1,9.0,0,0.0,0.0
SYN-003606,0.415,crop_farming,low,mixed,1227.0,420202.0,25,0,1,4.0,0,0.0,0.0
SYN-003607,0.539,crop_farming,medium,wood,1172.0,492549.0,21,1,1,5.8,0,0.0,0.0
SYN-003608,0.557,crop_farming,medium,wood,2145.0,686647.0,57,1,0,7.3,0,0.0,0.0
SYN-003609,0.47,crop_farming,low,masonry,784.0,258655.0,53,0,1,4.9,0,0.0,0.0
SYN-003610,0.42,crop_farming,low,masonry,8935.0,2207161.0,42,0,1,0.9,0,0.0,0.0
SYN-003611,0.612,mixed_farming,low,masonry,494.0,199804.0,27,0,1,20.1,0,0.0,0.0
SYN-003612,0.531,livestock,medium,mixed,1410.0,388401.0,8,2,1,4.0,0,0.0,0.0
SYN-003613,0.48,mixed_farming,low,masonry,1461.0,715378.0,67,0,1,7.3,0,0.0,0.0
SYN-003614,0.494,mixed_farming,medium,masonry,1719.0,788783.0,54,1,1,4.0,0,0.0,0.0
SYN-003615,0.896,mixed_farming,high,masonry,867.0,404645.0,46,0,0,3.7,0,0.0,0.0
SYN-003616,0.457,mixed_farming,low,masonry,1418.0,747555.0,80,0,1,9.5,0,0.0,0.0
SYN-003617,0.835,livestock,low,wood,840.0,340500.0,7,0,1,6.1,0,0.0,0.0
SYN-003618,0.432,crop_farming,low,masonry,4095.0,2027397.0,21,0,0,4.4,0,0.0,0.0
SYN-003619,0.424,livestock,low,masonry,802.0,298490.0,73,0,1,8.9,0,0.0,0.0
SYN-003620,0.665,viticulture,low,mixed,1101.0,428251.0,1,1,0,6.3,0,0.0,0.0
SYN-003621,0.629,mixed_farming,medium,mixed,787.0,333332.0,26,0,1,7.5,0,0.0,0.0
SYN-003622,0.727,crop_farming,low,mixed,720.0,408804.0,61,0,1,2.6,0,0.0,0.0
SYN-003623,0.822,livestock,medium,mixed,488.0,353638.0,46,1,1,3.4,0,0.0,0.0
SYN-003624,0.586,mixed_farming,medium,masonry,1876.0,688831.0,23,0,1,7.6,0,0.0,0.0
SYN-003625,0.517,mixed_farming,high,masonry,783.0,514374.0,28,0,1,10.4,0,0.0,0.0
SYN-003626,0.893,livestock,low,masonry,722.0,355716.0,33,0,1,6.0,1,17131.63,17131.63
SYN-003627,0.499,mixed_farming,low,mixed,648.0,314576.0,21,0,1,4.7,0,0.0,0.0
SYN-003628,0.879,mixed_farming,high,wood,1477.0,422320.0,1,0,0,9.9,0,0.0,0.0
SYN-003629,0.752,mixed_farming,low,masonry,1229.0,514020.0,50,0,0,3.5,0,0.0,0.0
SYN-003630,0.574,crop_farming,medium,mixed,1233.0,371723.0,6,0,1,28.5,0,0.0,0.0
SYN-003631,0.589,crop_farming,medium,mixed,739.0,320768.0,57,0,1,4.9,0,0.0,0.0
SYN-003632,0.622,viticulture,medium,wood,1608.0,604135.0,57,0,1,29.5,0,0.0,0.0
SYN-003633,0.755,mixed_farming,low,masonry,788.0,342450.0,76,0,1,2.7,0,0.0,0.0
SYN-003634,0.988,livestock,low,masonry,1269.0,349303.0,78,0,1,12.9,0,0.0,0.0
SYN-003635,0.591,mixed_farming,medium,mixed,1107.0,448962.0,76,0,1,6.0,0,0.0,0.0
SYN-003636,0.965,crop_farming,medium,mixed,404.0,188359.0,48,0,1,5.6,0,0.0,0.0
SYN-003637,0.523,mixed_farming,medium,mixed,4531.0,1200914.0,8,0,1,14.0,0,0.0,0.0
